DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName,QualiPosition,BestQualiTime,AvgFinishLast5,AvgQualiLast5,PointsLast3,ConstructorAvgFinishLast3,Podium,ConstructorPodiumRateSeason,DriverCircuitAvgFinish,DriverCircuitBestFinish,DNF,DNFRateSeason,PodiumRateSeason,CumConstructorPoints,ConstructorChampPos,PoleTime,QualiGapToPole
16,LEC,Ferrari,1.0,3.0,Finished,15.0,2023,4,Azerbaijan Grand Prix,Baku,1.0,100.203,10.4,5.0,6.0,12.666666666666666,1,0.0,19.0,19.0,0,0.6666666666666666,0.0,26.0,8.0,100.203,0.0
20,MAG,Haas F1 Team,16.0,13.0,Finished,0.0,2023,4,Azerbaijan Grand Prix,Baku,18.0,103.417,15.2,12.2,1.0,13.666666666666666,0,0.0,17.0,17.0,0,0.6666666666666666,0.0,7.0,13.0,100.203,3.2139999999999986
4,NOR,McLaren,7.0,9.0,Finished,2.0,2023,4,Azerbaijan Grand Prix,Baku,7.0,101.281,12.8,10.8,8.0,9.666666666666666,0,0.0,9.0,9.0,0,0.3333333333333333,0.0,12.0,10.0,100.203,1.078000000000003
31,OCO,Alpine,19.0,15.0,Finished,0.0,2023,4,Azerbaijan Grand Prix,Baku,12.0,101.798,11.0,8.2,4.0,13.666666666666666,0,0.0,10.0,10.0,0,0.6666666666666666,0.0,8.0,11.0,100.203,1.5949999999999989
11,PER,Red Bull Racing,3.0,1.0,Finished,25.0,2023,4,Azerbaijan Grand Prix,Baku,3.0,100.495,3.6,6.8,54.0,2.6666666666666665,1,0.8333333333333334,2.0,2.0,0,0.0,0.6666666666666666,123.0,2.0,100.203,0.2920000000000016
81,PIA,McLaren,10.0,11.0,Finished,0.0,2023,4,Azerbaijan Grand Prix,Baku,10.0,101.611,14.333333333333334,14.333333333333334,4.0,7.666666666666667,0,0.0,14.333333333333334,20.0,0,0.3333333333333333,0.0,14.0,9.0,100.203,1.4080000000000013
63,RUS,Mercedes,11.0,8.0,Finished,5.0,2023,4,Azerbaijan Grand Prix,Baku,11.0,101.654,7.0,4.2,18.0,8.666666666666666,0,0.14285714285714285,3.0,3.0,0,0.3333333333333333,0.0,64.0,5.0,100.203,1.4509999999999934
55,SAI,Ferrari,4.0,5.0,Finished,10.0,2023,4,Azerbaijan Grand Prix,Baku,4.0,101.016,5.8,4.6,20.0,11.666666666666666,0,0.14285714285714285,20.0,20.0,0,0.0,0.0,41.0,7.0,100.203,0.8130000000000024
2,SAR,Williams,14.0,16.0,Finished,0.0,2023,4,Azerbaijan Grand Prix,Baku,15.0,102.395,14.666666666666666,18.0,0.0,15.666666666666666,0,0.0,14.666666666666666,20.0,0,0.6666666666666666,0.0,1.0,17.0,100.203,2.191999999999993
18,STR,Aston Martin,9.0,7.0,Finished,6.0,2023,4,Azerbaijan Grand Prix,Baku,9.0,101.611,9.6,9.8,20.0,3.6666666666666665,0,0.42857142857142855,16.0,16.0,0,0.3333333333333333,0.0,77.0,3.0,100.203,1.4080000000000013
22,TSU,AlphaTauri,8.0,10.0,Finished,1.0,2023,4,Azerbaijan Grand Prix,Baku,8.0,101.581,12.0,14.6,1.0,15.0,0,0.0,13.0,13.0,0,0.0,0.0,1.0,17.0,100.203,1.3780000000000001
1,VER,Red Bull Racing,2.0,2.0,Finished,18.0,2023,4,Azerbaijan Grand Prix,Baku,2.0,100.391,2.2,4.0,69.0,2.3333333333333335,1,0.8571428571428571,1.0,1.0,0,0.0,1.0,148.0,1.0,100.203,0.1880000000000024
24,ZHO,Alfa Romeo,15.0,19.0,Retired,0.0,2023,4,Azerbaijan Grand Prix,Baku,16.0,102.642,12.4,14.8,2.0,12.666666666666666,0,0.0,18.0,18.0,1,0.3333333333333333,0.0,6.0,15.0,100.203,2.438999999999993
23,ALB,Williams,11.0,14.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,11.0,87.795,14.6,14.4,0.0,14.666666666666666,0,0.0,9.0,9.0,0,0.5,0.0,1.0,19.0,86.814,0.9810000000000088
14,ALO,Aston Martin,2.0,3.0,Finished,15.0,2023,5,Miami Grand Prix,Miami,2.0,87.202,6.6,5.8,42.0,5.0,1,0.375,11.0,11.0,0,0.0,0.75,83.0,4.0,86.814,0.38800000000000523
77,BOT,Alfa Romeo,10.0,13.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,10.0,87.564,14.0,15.4,0.0,15.333333333333334,0,0.0,7.0,7.0,0,0.5,0.0,6.0,15.0,86.814,0.75
21,DEV,AlphaTauri,15.0,18.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,15.0,88.395,14.4,17.0,0.0,13.333333333333334,0,0.0,14.4,20.0,0,0.75,0.0,2.0,17.0,86.814,1.581000000000003
10,GAS,Alpine,5.0,8.0,Finished,4.0,2023,5,Miami Grand Prix,Miami,5.0,87.786,11.8,15.0,2.0,14.333333333333334,0,0.0,18.0,18.0,0,0.25,0.0,8.0,12.0,86.814,0.9720000000000084
44,HAM,Mercedes,13.0,6.0,Finished,8.0,2023,5,Miami Grand Prix,Miami,13.0,87.975,7.2,5.6,36.0,10.666666666666666,0,0.125,6.0,6.0,0,0.0,0.25,69.0,6.0,86.814,1.1610000000000014
27,HUL,Haas F1 Team,12.0,15.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,12.0,87.903,12.6,13.2,6.0,15.666666666666666,0,0.0,12.6,20.0,0,0.5,0.0,7.0,13.0,86.814,1.0890000000000128
16,LEC,Ferrari,7.0,7.0,Finished,6.0,2023,5,Miami Grand Prix,Miami,7.0,87.861,10.2,3.2,21.0,6.666666666666667,0,0.125,2.0,2.0,0,0.5,0.25,51.0,8.0,86.814,1.0470000000000113
20,MAG,Haas F1 Team,4.0,10.0,Finished,1.0,2023,5,Miami Grand Prix,Miami,4.0,87.767,14.0,15.6,1.0,15.0,0,0.0,16.0,16.0,0,0.5,0.0,7.0,13.0,86.814,0.953000000000003
4,NOR,McLaren,16.0,17.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,16.0,88.394,11.0,11.4,10.0,9.333333333333334,0,0.0,19.0,19.0,0,0.25,0.0,14.0,9.0,86.814,1.5800000000000125
31,OCO,Alpine,8.0,9.0,Finished,2.0,2023,5,Miami Grand Prix,Miami,8.0,87.935,12.4,9.4,4.0,12.333333333333334,0,0.0,8.0,8.0,0,0.5,0.0,12.0,11.0,86.814,1.1210000000000093
11,PER,Red Bull Racing,1.0,2.0,Finished,18.0,2023,5,Miami Grand Prix,Miami,1.0,86.841,2.4,5.6,61.0,1.3333333333333333,1,0.875,4.0,4.0,0,0.0,0.75,166.0,2.0,86.814,0.027000000000001023
81,PIA,McLaren,19.0,19.0,Lapped,0.0,2023,5,Miami Grand Prix,Miami,19.0,88.484,13.5,13.25,4.0,12.333333333333334,0,0.0,13.5,20.0,1,0.25,0.0,14.0,9.0,86.814,1.6700000000000017
63,RUS,Mercedes,6.0,4.0,Finished,12.0,2023,5,Miami Grand Prix,Miami,6.0,87.804,8.4,5.8,17.0,6.666666666666667,0,0.1111111111111111,5.0,5.0,0,0.25,0.0,77.0,5.0,86.814,0.9900000000000091
55,SAI,Ferrari,3.0,5.0,Finished,10.0,2023,5,Miami Grand Prix,Miami,3.0,87.349,6.2,4.4,18.0,5.0,0,0.1111111111111111,3.0,3.0,0,0.0,0.0,57.0,7.0,86.814,0.5350000000000108
2,SAR,Williams,20.0,20.0,Lapped,0.0,2023,5,Miami Grand Prix,Miami,20.0,88.577,15.0,17.25,0.0,14.0,0,0.0,15.0,20.0,1,0.5,0.0,1.0,19.0,86.814,1.7630000000000052
18,STR,Aston Martin,18.0,12.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,18.0,88.476,9.0,8.6,18.0,4.666666666666667,0,0.4444444444444444,10.0,10.0,0,0.25,0.0,98.0,3.0,86.814,1.6620000000000061
22,TSU,AlphaTauri,17.0,11.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,17.0,88.429,10.6,12.4,2.0,16.0,0,0.0,12.0,12.0,0,0.0,0.0,2.0,17.0,86.814,1.615000000000009
1,VER,Red Bull Racing,9.0,1.0,Finished,26.0,2023,5,Miami Grand Prix,Miami,9.0,86.814,1.4,4.0,62.0,1.6666666666666667,1,0.8888888888888888,1.0,1.0,0,0.0,1.0,184.0,1.0,86.814,0.0
24,ZHO,Alfa Romeo,14.0,16.0,Finished,0.0,2023,5,Miami Grand Prix,Miami,14.0,88.091,13.8,14.6,2.0,16.666666666666668,0,0.0,20.0,20.0,0,0.5,0.0,6.0,15.0,86.814,1.277000000000001
23,ALB,Williams,13.0,14.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,13.0,72.527,14.8,12.8,0.0,16.666666666666668,0,0.0,18.0,18.0,1,0.4,0.0,1.0,19.0,71.365,1.1620000000000061
14,ALO,Aston Martin,2.0,2.0,Finished,18.0,2023,6,Monaco Grand Prix,Monaco,2.0,71.449,3.2,4.0,42.0,7.333333333333333,1,0.4,7.0,7.0,0,0.0,0.8,98.0,5.0,71.365,0.08400000000000318
77,BOT,Alfa Romeo,15.0,11.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,15.0,72.625,13.6,13.8,0.0,16.0,0,0.0,9.0,9.0,1,0.4,0.0,6.0,15.0,71.365,1.2600000000000051
21,DEV,AlphaTauri,12.0,12.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,12.0,72.428,16.2,17.4,0.0,13.0,0,0.0,16.2,20.0,1,0.6,0.0,2.0,17.0,71.365,1.0630000000000024
10,GAS,Alpine,7.0,7.0,Finished,6.0,2023,6,Monaco Grand Prix,Monaco,7.0,71.933,10.6,12.6,4.0,10.666666666666666,0,0.0,11.0,11.0,0,0.2,0.0,14.0,11.0,71.365,0.568000000000012
44,HAM,Mercedes,5.0,4.0,Finished,13.0,2023,6,Monaco Grand Prix,Monaco,6.0,71.725,4.8,7.2,34.0,6.0,0,0.1,8.0,8.0,0,0.0,0.2,89.0,6.0,71.365,0.35999999999999943
27,HUL,Haas F1 Team,18.0,17.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,18.0,73.279,13.2,12.0,6.0,12.666666666666666,0,0.0,13.2,20.0,1,0.4,0.0,8.0,13.0,71.365,1.9140000000000015
16,LEC,Ferrari,6.0,6.0,Finished,8.0,2023,6,Monaco Grand Prix,Monaco,3.0,71.471,11.2,4.0,21.0,5.666666666666667,0,0.1,4.0,4.0,0,0.4,0.2,67.0,8.0,71.365,0.10600000000000875
20,MAG,Haas F1 Team,17.0,19.0,Retired,0.0,2023,6,Monaco Grand Prix,Monaco,17.0,73.27,12.6,13.2,1.0,14.0,0,0.0,20.0,20.0,1,0.4,0.0,8.0,13.0,71.365,1.9050000000000011
4,NOR,McLaren,10.0,9.0,Lapped,2.0,2023,6,Monaco Grand Prix,Monaco,10.0,72.254,13.2,13.2,10.0,15.666666666666666,0,0.0,6.0,6.0,1,0.2,0.0,14.0,11.0,71.365,0.88900000000001
31,OCO,Alpine,3.0,3.0,Finished,15.0,2023,6,Monaco Grand Prix,Monaco,4.0,71.553,12.8,9.4,2.0,8.0,1,0.0,12.0,12.0,0,0.4,0.0,20.0,9.0,71.365,0.1880000000000024
11,PER,Red Bull Racing,20.0,16.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,20.0,73.85,2.2,5.4,54.0,1.6666666666666667,0,0.9,1.0,1.0,1,0.0,0.8,210.0,1.0,71.365,2.4849999999999994
81,PIA,McLaren,11.0,10.0,Lapped,1.0,2023,6,Monaco Grand Prix,Monaco,11.0,72.395,14.6,14.4,4.0,15.0,0,0.0,14.6,20.0,1,0.4,0.0,16.0,10.0,71.365,1.0300000000000011
63,RUS,Mercedes,8.0,5.0,Finished,10.0,2023,6,Monaco Grand Prix,Monaco,8.0,71.964,8.2,5.8,17.0,4.666666666666667,0,0.09090909090909091,5.0,5.0,0,0.2,0.0,102.0,4.0,71.365,0.5990000000000038
55,SAI,Ferrari,4.0,8.0,Finished,4.0,2023,6,Monaco Grand Prix,Monaco,5.0,71.63,6.4,4.2,20.0,6.0,0,0.09090909090909091,2.0,2.0,0,0.0,0.0,75.0,7.0,71.365,0.26500000000000057
2,SAR,Williams,16.0,18.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,16.0,73.113,16.0,17.8,0.0,16.0,0,0.0,16.0,20.0,1,0.6,0.0,1.0,19.0,71.365,1.7480000000000047
18,STR,Aston Martin,14.0,20.0,Retired,0.0,2023,6,Monaco Grand Prix,Monaco,14.0,72.623,9.8,9.4,18.0,5.666666666666667,0,0.45454545454545453,14.0,14.0,1,0.2,0.0,116.0,3.0,71.365,1.2580000000000098
22,TSU,AlphaTauri,9.0,15.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,9.0,72.082,10.6,13.4,2.0,13.666666666666666,0,0.0,17.0,17.0,1,0.0,0.0,2.0,17.0,71.365,0.7169999999999987
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2023,6,Monaco Grand Prix,Monaco,1.0,71.365,1.4,5.6,69.0,6.333333333333333,1,0.8181818181818182,3.0,3.0,0,0.0,1.0,210.0,1.0,71.365,0.0
24,ZHO,Alfa Romeo,19.0,13.0,Lapped,0.0,2023,6,Monaco Grand Prix,Monaco,19.0,73.523,14.6,14.4,2.0,13.333333333333334,0,0.0,16.0,16.0,1,0.4,0.0,6.0,15.0,71.365,2.1580000000000013
23,ALB,Williams,18.0,16.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,18.0,74.063,15.6,12.4,0.0,17.333333333333332,0,0.0,18.0,18.0,1,0.5,0.0,1.0,19.0,72.272,1.7909999999999968
14,ALO,Aston Martin,8.0,7.0,Finished,6.0,2023,7,Spanish Grand Prix,Barcelona,9.0,73.507,3.0,3.4,45.0,11.333333333333334,0,0.4166666666666667,9.0,9.0,0,0.0,0.8333333333333334,116.0,5.0,72.272,1.2349999999999994
77,BOT,Alfa Romeo,16.0,19.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,16.0,73.977,14.2,14.4,0.0,13.333333333333334,0,0.0,6.0,6.0,1,0.5,0.0,6.0,15.0,72.272,1.7049999999999983
21,DEV,AlphaTauri,14.0,14.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,14.0,74.083,15.8,16.0,0.0,12.666666666666666,0,0.0,15.8,20.0,1,0.6666666666666666,0.0,2.0,17.0,72.272,1.8109999999999928
10,GAS,Alpine,10.0,10.0,Finished,1.0,2023,7,Spanish Grand Prix,Barcelona,4.0,72.816,10.2,10.0,10.0,6.333333333333333,0,0.08333333333333333,13.0,13.0,0,0.16666666666666666,0.0,35.0,10.0,72.272,0.5439999999999969
44,HAM,Mercedes,4.0,2.0,Finished,18.0,2023,7,Spanish Grand Prix,Barcelona,5.0,72.818,4.6,7.0,29.0,4.333333333333333,1,0.08333333333333333,5.0,5.0,0,0.0,0.16666666666666666,112.0,6.0,72.272,0.5459999999999923
27,HUL,Haas F1 Team,7.0,15.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,8.0,73.229,13.6,13.6,0.0,15.333333333333334,0,0.0,13.6,20.0,1,0.5,0.0,8.0,13.0,72.272,0.9569999999999936
16,LEC,Ferrari,19.0,11.0,Finished,0.0,2023,7,Spanish Grand Prix,Barcelona,19.0,74.079,8.6,4.0,29.0,6.333333333333333,0,0.08333333333333333,20.0,20.0,0,0.3333333333333333,0.16666666666666666,79.0,7.0,72.272,1.806999999999988
20,MAG,Haas F1 Team,17.0,18.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,17.0,74.042,13.8,13.2,1.0,17.0,0,0.0,17.0,17.0,1,0.5,0.0,8.0,13.0,72.272,1.769999999999996
4,NOR,McLaren,3.0,17.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,3.0,72.792,11.6,13.0,4.0,12.666666666666666,0,0.0,8.0,8.0,1,0.3333333333333333,0.0,17.0,11.0,72.272,0.519999999999996
31,OCO,Alpine,6.0,8.0,Finished,4.0,2023,7,Spanish Grand Prix,Barcelona,7.0,73.083,9.8,8.4,17.0,6.666666666666667,0,0.07692307692307693,7.0,7.0,0,0.3333333333333333,0.16666666666666666,36.0,9.0,72.272,0.8109999999999928
11,PER,Red Bull Racing,11.0,4.0,Finished,12.0,2023,7,Spanish Grand Prix,Barcelona,11.0,73.334,5.0,9.0,43.0,6.0,0,0.8333333333333334,2.0,2.0,0,0.16666666666666666,0.6666666666666666,235.0,2.0,72.272,1.0619999999999976
81,PIA,McLaren,9.0,13.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,10.0,73.682,12.6,13.0,1.0,12.0,0,0.0,12.6,20.0,1,0.5,0.0,17.0,11.0,72.272,1.4099999999999966
63,RUS,Mercedes,12.0,3.0,Finished,15.0,2023,7,Spanish Grand Prix,Barcelona,12.0,73.447,7.8,6.2,27.0,3.6666666666666665,1,0.15384615384615385,3.0,3.0,0,0.16666666666666666,0.0,130.0,3.0,72.272,1.1749999999999972
55,SAI,Ferrari,2.0,5.0,Finished,10.0,2023,7,Spanish Grand Prix,Barcelona,2.0,72.734,7.2,4.4,24.0,8.333333333333334,0,0.07692307692307693,4.0,4.0,0,0.0,0.0,79.0,7.0,72.272,0.4619999999999891
2,SAR,Williams,20.0,20.0,Lapped,0.0,2023,7,Spanish Grand Prix,Barcelona,20.0,74.699,17.2,17.8,0.0,16.0,0,0.0,17.2,20.0,1,0.6666666666666666,0.0,1.0,19.0,72.272,2.4269999999999925
18,STR,Aston Martin,5.0,6.0,Finished,8.0,2023,7,Spanish Grand Prix,Barcelona,6.0,72.994,12.6,10.6,6.0,9.666666666666666,0,0.38461538461538464,15.0,15.0,0,0.3333333333333333,0.0,122.0,4.0,72.272,0.7219999999999942
22,TSU,AlphaTauri,15.0,12.0,Finished,0.0,2023,7,Spanish Grand Prix,Barcelona,15.0,74.477,11.4,12.4,1.0,13.666666666666666,0,0.0,10.0,10.0,0,0.16666666666666666,0.0,2.0,17.0,72.272,2.2049999999999983
1,VER,Red Bull Racing,1.0,1.0,Finished,26.0,2023,7,Spanish Grand Prix,Barcelona,1.0,72.272,1.4,5.6,69.0,7.0,1,0.7692307692307693,1.0,1.0,0,0.0,1.0,247.0,1.0,72.272,0.0
24,ZHO,Alfa Romeo,13.0,9.0,Finished,2.0,2023,7,Spanish Grand Prix,Barcelona,13.0,73.521,14.0,15.6,0.0,14.333333333333334,0,0.0,19.0,19.0,0,0.5,0.0,6.0,15.0,72.272,1.2489999999999952
23,ALB,Williams,9.0,7.0,Finished,6.0,2023,8,Canadian Grand Prix,Montréal,10.0,78.725,15.0,12.6,0.0,18.0,0,0.0,13.0,13.0,0,0.5714285714285714,0.0,1.0,20.0,78.725,0.0
14,ALO,Aston Martin,2.0,2.0,Finished,18.0,2023,8,Canadian Grand Prix,Montréal,3.0,87.286,3.8,4.6,39.0,11.0,1,0.35714285714285715,9.0,9.0,0,0.0,0.7142857142857143,130.0,6.0,78.725,8.561000000000007
77,BOT,Alfa Romeo,14.0,10.0,Finished,1.0,2023,8,Canadian Grand Prix,Montréal,15.0,81.821,14.4,14.8,0.0,13.666666666666666,0,0.0,7.0,7.0,0,0.5714285714285714,0.0,8.0,14.0,78.725,3.0960000000000036
21,DEV,AlphaTauri,17.0,18.0,Lapped,0.0,2023,8,Canadian Grand Prix,Montréal,18.0,83.137,15.8,15.2,0.0,13.666666666666666,0,0.0,15.8,20.0,1,0.7142857142857143,0.0,2.0,18.0,78.725,4.412000000000006
10,GAS,Alpine,15.0,12.0,Finished,0.0,2023,8,Canadian Grand Prix,Montréal,17.0,82.886,10.4,8.8,11.0,7.0,0,0.07142857142857142,14.0,14.0,0,0.14285714285714285,0.0,40.0,9.0,78.725,4.161000000000001
44,HAM,Mercedes,3.0,3.0,Finished,15.0,2023,8,Canadian Grand Prix,Montréal,4.0,87.627,4.0,6.4,39.0,3.3333333333333335,1,0.21428571428571427,3.0,3.0,0,0.0,0.2857142857142857,145.0,5.0,78.725,8.902000000000001
27,HUL,Haas F1 Team,5.0,15.0,Lapped,0.0,2023,8,Canadian Grand Prix,Montréal,2.0,87.102,14.2,13.0,0.0,17.333333333333332,0,0.0,14.2,20.0,1,0.5714285714285714,0.0,8.0,14.0,78.725,8.37700000000001
16,LEC,Ferrari,10.0,4.0,Finished,12.0,2023,8,Canadian Grand Prix,Montréal,11.0,80.615,9.4,7.4,14.0,8.0,0,0.07142857142857142,5.0,5.0,0,0.2857142857142857,0.14285714285714285,89.0,8.0,78.725,1.8900000000000006
20,MAG,Haas F1 Team,13.0,17.0,Lapped,0.0,2023,8,Canadian Grand Prix,Montréal,14.0,81.678,15.4,14.0,1.0,16.0,0,0.0,17.0,17.0,1,0.5714285714285714,0.0,8.0,14.0,78.725,2.953000000000003
4,NOR,McLaren,7.0,13.0,Finished,0.0,2023,8,Canadian Grand Prix,Montréal,7.0,88.046,11.6,9.8,2.0,13.333333333333334,0,0.0,15.0,15.0,0,0.42857142857142855,0.0,17.0,11.0,78.725,9.321000000000012
31,OCO,Alpine,6.0,8.0,Finished,4.0,2023,8,Canadian Grand Prix,Montréal,6.0,87.945,9.8,8.4,21.0,10.0,0,0.06666666666666667,6.0,6.0,0,0.2857142857142857,0.14285714285714285,40.0,9.0,78.725,9.219999999999999
11,PER,Red Bull Racing,12.0,6.0,Finished,9.0,2023,8,Canadian Grand Prix,Montréal,12.0,80.959,5.6,11.0,30.0,2.0,0,0.7857142857142857,20.0,20.0,0,0.14285714285714285,0.5714285714285714,273.0,2.0,78.725,2.234000000000009
81,PIA,McLaren,8.0,11.0,Finished,0.0,2023,8,Canadian Grand Prix,Montréal,9.0,91.349,12.2,13.2,1.0,14.333333333333334,0,0.0,12.2,20.0,0,0.5714285714285714,0.0,17.0,11.0,78.725,12.62400000000001
63,RUS,Mercedes,4.0,19.0,Retired,0.0,2023,8,Canadian Grand Prix,Montréal,5.0,87.893,7.6,7.8,37.0,2.6666666666666665,0,0.26666666666666666,4.0,4.0,1,0.14285714285714285,0.14285714285714285,160.0,3.0,78.725,9.168000000000006
55,SAI,Ferrari,11.0,5.0,Finished,10.0,2023,8,Canadian Grand Prix,Montréal,8.0,89.294,7.0,3.8,24.0,6.666666666666667,0,0.06666666666666667,2.0,2.0,0,0.0,0.0,101.0,7.0,78.725,10.569000000000003
2,SAR,Williams,18.0,20.0,Retired,0.0,2023,8,Canadian Grand Prix,Montréal,19.0,83.337,18.0,17.8,0.0,14.333333333333334,0,0.0,18.0,20.0,1,0.7142857142857143,0.0,7.0,17.0,78.725,4.612000000000009
18,STR,Aston Martin,16.0,9.0,Finished,2.0,2023,8,Canadian Grand Prix,Montréal,13.0,81.484,9.8,10.6,8.0,5.0,0,0.4,10.0,10.0,0,0.2857142857142857,0.0,148.0,4.0,78.725,2.7590000000000003
22,TSU,AlphaTauri,19.0,14.0,Finished,0.0,2023,8,Canadian Grand Prix,Montréal,16.0,82.746,11.6,12.2,0.0,14.666666666666666,0,0.0,18.0,18.0,0,0.14285714285714285,0.0,2.0,18.0,78.725,4.021000000000001
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2023,8,Canadian Grand Prix,Montréal,1.0,85.858,1.2,2.8,77.0,3.6666666666666665,1,0.7333333333333333,1.0,1.0,0,0.0,1.0,282.0,1.0,78.725,7.13300000000001
24,ZHO,Alfa Romeo,20.0,16.0,Lapped,0.0,2023,8,Canadian Grand Prix,Montréal,20.0,83.342,13.2,15.8,2.0,12.666666666666666,0,0.0,8.0,8.0,1,0.42857142857142855,0.0,9.0,13.0,78.725,4.617000000000004
23,ALB,Williams,10.0,11.0,Finished,0.0,2023,9,Austrian Grand Prix,Spielberg,10.0,65.823,12.6,13.0,6.0,15.666666666666666,0,0.0,12.0,12.0,0,0.5,0.0,7.0,17.0,64.391,1.431999999999988
14,ALO,Aston Martin,7.0,5.0,Finished,10.0,2023,9,Austrian Grand Prix,Spielberg,7.0,64.911,3.6,4.4,42.0,5.666666666666667,0,0.375,10.0,10.0,0,0.0,0.75,150.0,6.0,64.391,0.519999999999996
77,BOT,Alfa Romeo,14.0,15.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,14.0,65.68,14.2,14.0,1.0,11.666666666666666,0,0.0,11.0,11.0,1,0.5,0.0,9.0,13.0,64.391,1.2890000000000015
21,DEV,AlphaTauri,20.0,17.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,20.0,65.974,16.4,15.8,0.0,14.666666666666666,0,0.0,16.4,20.0,1,0.75,0.0,2.0,19.0,64.391,1.5829999999999984
10,GAS,Alpine,9.0,10.0,Finished,1.0,2023,9,Austrian Grand Prix,Spielberg,9.0,65.17,10.2,10.4,7.0,9.333333333333334,0,0.0625,15.0,15.0,0,0.125,0.0,44.0,10.0,64.391,0.7789999999999964
44,HAM,Mercedes,5.0,8.0,Finished,4.0,2023,9,Austrian Grand Prix,Spielberg,5.0,64.819,4.2,6.6,46.0,8.333333333333334,0,0.25,3.0,3.0,0,0.0,0.375,160.0,4.0,64.391,0.42799999999999727
27,HUL,Haas F1 Team,8.0,20.0,Retired,0.0,2023,9,Austrian Grand Prix,Spielberg,8.0,65.09,15.8,11.4,0.0,16.666666666666668,0,0.0,15.8,20.0,1,0.625,0.0,8.0,15.0,64.391,0.6989999999999981
16,LEC,Ferrari,2.0,2.0,Finished,18.0,2023,9,Austrian Grand Prix,Spielberg,2.0,64.439,6.2,8.2,20.0,4.666666666666667,1,0.0625,1.0,1.0,0,0.25,0.125,111.0,8.0,64.391,0.04799999999998761
20,MAG,Haas F1 Team,19.0,18.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,19.0,65.971,15.4,14.0,0.0,17.333333333333332,0,0.0,8.0,8.0,1,0.625,0.0,8.0,15.0,64.391,1.5799999999999983
4,NOR,McLaren,4.0,4.0,Finished,12.0,2023,9,Austrian Grand Prix,Spielberg,4.0,64.658,13.0,8.6,2.0,12.333333333333334,0,0.0,7.0,7.0,0,0.375,0.0,17.0,12.0,64.391,0.2669999999999959
31,OCO,Alpine,12.0,14.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,12.0,65.453,8.6,7.4,23.0,10.0,0,0.058823529411764705,5.0,5.0,1,0.25,0.125,45.0,9.0,64.391,1.0619999999999976
11,PER,Red Bull Racing,15.0,3.0,Finished,15.0,2023,9,Austrian Grand Prix,Spielberg,15.0,126.688,5.8,9.4,21.0,2.6666666666666665,1,0.75,20.0,20.0,0,0.125,0.5,307.0,2.0,64.391,62.297
81,PIA,McLaren,13.0,16.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,13.0,65.605,12.8,11.8,1.0,9.333333333333334,0,0.0,12.8,20.0,1,0.5,0.0,29.0,11.0,64.391,1.2139999999999986
63,RUS,Mercedes,11.0,7.0,Finished,6.0,2023,9,Austrian Grand Prix,Spielberg,11.0,65.428,7.8,8.4,25.0,10.0,0,0.23529411764705882,4.0,4.0,0,0.25,0.125,164.0,3.0,64.391,1.036999999999992
55,SAI,Ferrari,3.0,6.0,Finished,8.0,2023,9,Austrian Grand Prix,Spielberg,3.0,64.581,5.6,4.4,24.0,3.6666666666666665,0,0.11764705882352941,18.0,18.0,0,0.0,0.0,129.0,7.0,64.391,0.18999999999999773
2,SAR,Williams,18.0,13.0,Lapped,0.0,2023,9,Austrian Grand Prix,Spielberg,18.0,65.948,18.8,18.0,0.0,12.666666666666666,0,0.0,18.8,20.0,1,0.75,0.0,7.0,17.0,64.391,1.556999999999988
